850nm,640nm,940nm,580nm
1.01445e+06,-1.03229e+06,795078,-1.43555e+06
1.01525e+06,-1.03258e+06,794665,-1.43432e+06
1.01477e+06,-1.03417e+06,793205,-1.43505e+06
1.01429e+06,-1.03378e+06,792544,-1.43502e+06
1.01444e+06,-1.0334e+06,792885,-1.43536e+06
1.01513e+06,-1.03345e+06,793550,-1.43426e+06
1.01474e+06,-1.03213e+06,795560,-1.43486e+06
1.01408e+06,-1.02977e+06,799458,-1.43469e+06
1.01329e+06,-1.02569e+06,806595,-1.43457e+06
1.01276e+06,-1.02053e+06,813987,-1.43442e+06
1.01212e+06,-1.0179e+06,820059,-1.43521e+06
1.0113e+06,-1.01655e+06,821836,-1.43539e+06
1.01052e+06,-1.01678e+06,821254,-1.43581e+06
1.01123e+06,-1.01827e+06,819781,-1.4357e+06
1.01105e+06,-1.01923e+06,817244,-1.43693e+06
1.01043e+06,-1.02143e+06,814124,-1.4366e+06
1.01031e+06,-1.02395e+06,810992,-1.43694e+06
1.01048e+06,-1.02506e+06,808442,-1.43637e+06
1.0107e+06,-1.02591e+06,806078,-1.43743e+06
1.01084e+06,-1.02824e+06,804430,-1.43803e+06
1.01075e+06,-1.02897e+06,802368,-1.43687e+06
1.01101e+06,-1.02984e+06,800165,-1.43649e+06
1.0105e+06,-1.03047e+06,799033,-1.43747e+06
1.01053e+06,-1.03109e+06,797700,-1.43697e+06
1.01063e+06,-1.03153e+06,796735,-1.43792e+06
1.01075e+06,-1.03118e+06,797035,-1.43745e+06
1.01117e+06,-1.03089e+06,797920,-1.43652e+06
1.01063e+06,-1.03045e+06,798563,-1.4367e+06
1.01024e+06,-1.03074e+06,798509,-1.438e+06
1.0106e+06,-1.03114e+06,798360,-1.43681e+06
1.01054e+06,-1.03055e+06,798622,-1.43669e+06
1.01033e+06,-1.03172e+06,798144,-1.43668e+06
1.01056e+06,-1.03149e+06,796602,-1.43676e+06
1.01058e+06,-1.0317e+06,795562,-1.4368e+06
1.01097e+06,-1.0323e+06,794892,-1.43609e+06
1.01125e+06,-1.03286e+06,793653,-1.43632e+06
1.01066e+06,-1.0333e+06,792544,-1.43769e+06
1.01084e+06,-1.0337e+06,791823,-1.43683e+06
1.01096e+06,-1.03465e+06,791690,-1.43622e+06
1.01124e+06,-1.0342e+06,790424,-1.43701e+06
1.01093e+06,-1.0355e+06,789861,-1.43669e+06
1.01154e+06,-1.03449e+06,789413,-1.43635e+06
1.01161e+06,-1.03552e+06,789387,-1.43712e+06
1.01171e+06,-1.03477e+06,789332,-1.43682e+06
1.01183e+06,-1.03533e+06,788182,-1.43666e+06
1.01166e+06,-1.0355e+06,787357,-1.43689e+06
1.01221e+06,-1.03559e+06,787457,-1.43595e+06
1.01245e+06,-1.03563e+06,787078,-1.43647e+06
1.01223e+06,-1.03673e+06,786683,-1.43649e+06
1.01286e+06,-1.03619e+06,786320,-1.43577e+06
1.01312e+06,-1.03629e+06,786894,-1.43537e+06
1.01287e+06,-1.03569e+06,788513,-1.43512e+06
1.01276e+06,-1.03395e+06,790953,-1.43587e+06
1.01204e+06,-1.03143e+06,796762,-1.43525e+06
1.01243e+06,-1.02794e+06,803048,-1.43499e+06
1.0122e+06,-1.02225e+06,811212,-1.43506e+06
1.01082e+06,-1.01913e+06,816355,-1.43623e+06
1.01043e+06,-1.01687e+06,820100,-1.43676e+06
1.01009e+06,-1.0163e+06,820430,-1.43703e+06
1.01053e+06,-1.01776e+06,819031,-1.43602e+06
1.01037e+06,-1.01901e+06,816896,-1.43737e+06
1.01e+06,-1.02112e+06,814456,-1.43691e+06
1.01025e+06,-1.02249e+06,812281,-1.43699e+06
1.01069e+06,-1.02429e+06,809047,-1.43773e+06
1.01142e+06,-1.02615e+06,807111,-1.43647e+06
1.01095e+06,-1.02735e+06,804485,-1.43707e+06
1.01126e+06,-1.02977e+06,802570,-1.4371e+06
1.01194e+06,-1.02993e+06,801105,-1.43666e+06
1.01174e+06,-1.03013e+06,800352,-1.437e+06
1.01202e+06,-1.03107e+06,799857,-1.43663e+06
1.01176e+06,-1.03012e+06,800333,-1.43659e+06
1.01243e+06,-1.02871e+06,802316,-1.43669e+06
1.01202e+06,-1.02763e+06,804571,-1.43624e+06
1.01154e+06,-1.02771e+06,805244,-1.43736e+06
1.01176e+06,-1.02709e+06,804952,-1.43645e+06
1.01229e+06,-1.02666e+06,806051,-1.4365e+06
1.01207e+06,-1.02598e+06,806806,-1.4373e+06
1.01246e+06,-1.02688e+06,807168,-1.43675e+06
1.01168e+06,-1.02712e+06,806963,-1.43748e+06
1.01206e+06,-1.02786e+06,806317,-1.43674e+06
1.01291e+06,-1.02739e+06,804451,-1.43602e+06
1.01303e+06,-1.02888e+06,802707,-1.43712e+06
1.01277e+06,-1.03043e+06,800201,-1.43648e+06
1.01282e+06,-1.03025e+06,798823,-1.43641e+06
1.01324e+06,-1.03111e+06,798559,-1.43611e+06
1.01395e+06,-1.03138e+06,797281,-1.43571e+06
1.01395e+06,-1.0325e+06,795666,-1.4362e+06
1.01327e+06,-1.03304e+06,793939,-1.437e+06
1.01351e+06,-1.03324e+06,794032,-1.43592e+06
1.01379e+06,-1.03285e+06,794672,-1.43558e+06
1.01371e+06,-1.03291e+06,793727,-1.43546e+06
1.01379e+06,-1.03383e+06,792826,-1.43622e+06
1.01335e+06,-1.03381e+06,792794,-1.43627e+06
1.01396e+06,-1.03423e+06,792527,-1.43525e+06
1.01353e+06,-1.0335e+06,792254,-1.43626e+06
1.01344e+06,-1.03436e+06,792610,-1.43543e+06
1.01315e+06,-1.03283e+06,795368,-1.43546e+06
1.01337e+06,-1.02912e+06,799611,-1.43497e+06
1.01284e+06,-1.02609e+06,806302,-1.43478e+06
1.01094e+06,-1.02253e+06,812206,-1.43656e+06
1.0102e+06,-1.0182e+06,818818,-1.43593e+06
1.01008e+06,-1.01588e+06,821667,-1.43559e+06
1.0094e+06,-1.01636e+06,822204,-1.43733e+06
1.00923e+06,-1.01733e+06,820202,-1.43683e+06
1.00882e+06,-1.01918e+06,817085,-1.43798e+06
1.00934e+06,-1.02216e+06,813301,-1.43697e+06
1.00914e+06,-1.02319e+06,810046,-1.43706e+06
1.00916e+06,-1.02561e+06,806322,-1.43758e+06
1.00912e+06,-1.02857e+06,803903,-1.43791e+06
1.0095e+06,-1.02924e+06,801820,-1.43829e+06
1.00923e+06,-1.02994e+06,800077,-1.43838e+06
1.0098e+06,-1.03124e+06,797321,-1.43745e+06
1.00929e+06,-1.03343e+06,795233,-1.4378e+06
1.00871e+06,-1.03346e+06,793973,-1.438e+06
1.00925e+06,-1.03242e+06,793971,-1.43752e+06
1.00892e+06,-1.03274e+06,794203,-1.43751e+06
1.00854e+06,-1.03289e+06,794984,-1.438e+06
1.00835e+06,-1.03173e+06,795251,-1.43867e+06
1.00822e+06,-1.03197e+06,796155,-1.43693e+06
1.00878e+06,-1.03178e+06,795698,-1.4375e+06
1.0085e+06,-1.03221e+06,794132,-1.43764e+06
1.00779e+06,-1.03339e+06,793546,-1.43849e+06
1.00822e+06,-1.03353e+06,793328,-1.43737e+06
1.00804e+06,-1.03294e+06,792051,-1.43837e+06
1.00838e+06,-1.03424e+06,790684,-1.43794e+06
1.0078e+06,-1.03528e+06,789338,-1.43815e+06
1.008e+06,-1.03614e+06,787713,-1.43792e+06
1.00812e+06,-1.03639e+06,786695,-1.43765e+06
1.00823e+06,-1.03707e+06,784769,-1.43838e+06
1.00773e+06,-1.03753e+06,784343,-1.43869e+06
1.00797e+06,-1.03867e+06,783345,-1.4385e+06
1.00816e+06,-1.03762e+06,782668,-1.43806e+06
1.00819e+06,-1.03895e+06,781464,-1.43812e+06
1.00831e+06,-1.03915e+06,780268,-1.43758e+06
1.0086e+06,-1.03933e+06,780135,-1.43741e+06
1.00842e+06,-1.03923e+06,780218,-1.43731e+06
1.00823e+06,-1.03995e+06,779734,-1.43788e+06
1.00816e+06,-1.04027e+06,778367,-1.4379e+06
1.00868e+06,-1.04053e+06,778137,-1.43701e+06
1.00855e+06,-1.04024e+06,778232,-1.4374e+06
1.00859e+06,-1.03849e+06,780374,-1.43742e+06
1.00848e+06,-1.03684e+06,784458,-1.43697e+06
1.00818e+06,-1.03407e+06,789533,-1.43674e+06
1.00775e+06,-1.03053e+06,797139,-1.43641e+06
1.0068e+06,-1.02654e+06,802779,-1.43759e+06
1.00615e+06,-1.02295e+06,808241,-1.43694e+06
1.00594e+06,-1.02242e+06,810008,-1.43736e+06
1.00531e+06,-1.02218e+06,810086,-1.43805e+06
1.00598e+06,-1.02354e+06,807684,-1.43778e+06
1.00547e+06,-1.0263e+06,804294,-1.43809e+06
1.00591e+06,-1.0279e+06,802472,-1.43846e+06
1.0054e+06,-1.02936e+06,799467,-1.43854e+06
1.00579e+06,-1.03029e+06,797285,-1.43912e+06
1.00575e+06,-1.03237e+06,795472,-1.43951e+06
1.0057e+06,-1.03295e+06,792908,-1.43877e+06
1.0062e+06,-1.03441e+06,791275,-1.43831e+06
1.00625e+06,-1.03411e+06,790093,-1.43818e+06
1.00656e+06,-1.03507e+06,789751,-1.43819e+06
1.00634e+06,-1.03528e+06,789133,-1.4385e+06
1.00656e+06,-1.03468e+06,789332,-1.43808e+06
1.00701e+06,-1.03398e+06,789897,-1.43789e+06
1.00674e+06,-1.03426e+06,790509,-1.43772e+06
1.00632e+06,-1.03321e+06,791620,-1.43837e+06
1.00622e+06,-1.03294e+06,792136,-1.4389e+06
1.00702e+06,-1.03278e+06,792426,-1.43762e+06
1.00688e+06,-1.03362e+06,791983,-1.4385e+06
1.00663e+06,-1.03325e+06,790767,-1.43829e+06
1.00683e+06,-1.03387e+06,790219,-1.43782e+06
1.00742e+06,-1.03412e+06,789707,-1.43741e+06
1.00741e+06,-1.03411e+06,789530,-1.43765e+06
1.00707e+06,-1.03464e+06,788259,-1.43849e+06
1.00736e+06,-1.0353e+06,787389,-1.43778e+06
1.00762e+06,-1.03594e+06,787007,-1.43749e+06
1.0085e+06,-1.03585e+06,786028,-1.4371e+06
1.00763e+06,-1.03663e+06,785806,-1.43722e+06
1.00791e+06,-1.03612e+06,785375,-1.43711e+06
1.00824e+06,-1.03619e+06,784917,-1.43784e+06
1.00897e+06,-1.03627e+06,785228,-1.43646e+06
1.00863e+06,-1.03641e+06,784983,-1.4375e+06
1.00852e+06,-1.03673e+06,784044,-1.43761e+06
1.00876e+06,-1.03678e+06,783025,-1.43683e+06
1.00922e+06,-1.03651e+06,783597,-1.43695e+06
1.0099e+06,-1.03643e+06,783891,-1.4369e+06
1.00913e+06,-1.03671e+06,783870,-1.43597e+06
1.00903e+06,-1.03659e+06,784991,-1.43692e+06
1.00987e+06,-1.03399e+06,788760,-1.43547e+06
1.00969e+06,-1.03095e+06,794705,-1.43662e+06
1.00841e+06,-1.02832e+06,801198,-1.43624e+06
1.00774e+06,-1.0226e+06,808668,-1.43682e+06
1.00775e+06,-1.01875e+06,814599,-1.43586e+06
1.00737e+06,-1.01685e+06,817470,-1.43696e+06
1.00718e+06,-1.01877e+06,816971,-1.43647e+06
1.00701e+06,-1.01987e+06,814981,-1.43666e+06
1.00688e+06,-1.02042e+06,813030,-1.43776e+06
1.00734e+06,-1.02181e+06,810308,-1.43679e+06
1.00752e+06,-1.0245e+06,808036,-1.43734e+06
1.00695e+06,-1.02604e+06,804838,-1.43818e+06
1.00715e+06,-1.02778e+06,802165,-1.43795e+06
1.0079e+06,-1.02832e+06,800480,-1.43785e+06
1.00841e+06,-1.03026e+06,798468,-1.43726e+06
1.00798e+06,-1.03062e+06,796559,-1.43817e+06
1.00816e+06,-1.03194e+06,795530,-1.4372e+06
1.00887e+06,-1.03183e+06,795553,-1.43656e+06
1.0086e+06,-1.03074e+06,795399,-1.43678e+06
1.00852e+06,-1.03093e+06,795613,-1.43784e+06
1.0083e+06,-1.03047e+06,796570,-1.43787e+06
1.00875e+06,-1.0301e+06,798125,-1.43645e+06
1.00869e+06,-1.02928e+06,798236,-1.43718e+06
1.00851e+06,-1.02964e+06,797562,-1.43763e+06
1.00867e+06,-1.03005e+06,797189,-1.43683e+06
1.00875e+06,-1.02944e+06,797257,-1.4365e+06
1.00883e+06,-1.02988e+06,797204,-1.43713e+06
1.00888e+06,-1.03117e+06,795590,-1.4363e+06
1.00876e+06,-1.03132e+06,794544,-1.43647e+06
1.0088e+06,-1.03135e+06,793681,-1.43607e+06
1.00975e+06,-1.03211e+06,793527,-1.43613e+06
1.00948e+06,-1.032e+06,792256,-1.43622e+06
1.00925e+06,-1.0329e+06,791076,-1.43615e+06
1.00975e+06,-1.03375e+06,790608,-1.43597e+06
1.0102e+06,-1.03352e+06,790456,-1.43558e+06
1.01013e+06,-1.03306e+06,789810,-1.43578e+06
1.00984e+06,-1.03377e+06,789364,-1.43557e+06
1.00978e+06,-1.03434e+06,789427,-1.43579e+06
1.01015e+06,-1.03346e+06,789127,-1.43605e+06
1.0106e+06,-1.03377e+06,788952,-1.43581e+06
1.01071e+06,-1.03413e+06,787709,-1.43568e+06
1.01068e+06,-1.03392e+06,787709,-1.43597e+06
1.01132e+06,-1.03419e+06,788261,-1.43539e+06
1.01147e+06,-1.03323e+06,788666,-1.43516e+06
1.01121e+06,-1.03175e+06,790910,-1.43476e+06
1.0108e+06,-1.02957e+06,796557,-1.43467e+06
1.01084e+06,-1.02526e+06,804690,-1.43429e+06
1.01015e+06,-1.01994e+06,812150,-1.435e+06
1.00915e+06,-1.01672e+06,818619,-1.43473e+06
1.00891e+06,-1.01477e+06,820854,-1.43487e+06
1.00821e+06,-1.01429e+06,821228,-1.43513e+06
1.0092e+06,-1.01573e+06,820659,-1.4347e+06
1.00932e+06,-1.01722e+06,818581,-1.43518e+06
1.00869e+06,-1.01971e+06,815708,-1.43582e+06
1.00923e+06,-1.0216e+06,812526,-1.4355e+06
1.00922e+06,-1.02154e+06,810319,-1.43637e+06
1.00992e+06,-1.02312e+06,808412,-1.43627e+06
1.0104e+06,-1.02524e+06,804980,-1.43652e+06
1.01013e+06,-1.02757e+06,802739,-1.43575e+06
1.01036e+06,-1.02719e+06,802497,-1.43618e+06
1.01108e+06,-1.02806e+06,801809,-1.43497e+06
1.01059e+06,-1.02816e+06,801047,-1.43546e+06
1.01041e+06,-1.02828e+06,801261,-1.43549e+06
1.01079e+06,-1.0268e+06,801869,-1.43483e+06
1.01125e+06,-1.0263e+06,803289,-1.4345e+06
1.01102e+06,-1.0264e+06,804087,-1.43478e+06
1.01083e+06,-1.02663e+06,804394,-1.43488e+06
1.01086e+06,-1.02546e+06,804487,-1.43516e+06
1.01104e+06,-1.02531e+06,804895,-1.43543e+06
1.01136e+06,-1.02588e+06,803621,-1.43544e+06
1.01132e+06,-1.02624e+06,802538,-1.43594e+06
1.01149e+06,-1.02691e+06,802393,-1.43486e+06
1.01179e+06,-1.02712e+06,801947,-1.43422e+06
1.01242e+06,-1.02746e+06,801126,-1.43439e+06
1.01246e+06,-1.02807e+06,800398,-1.43454e+06
1.01208e+06,-1.02833e+06,799528,-1.43521e+06
1.01246e+06,-1.02925e+06,799063,-1.43472e+06
1.01284e+06,-1.02864e+06,798458,-1.43453e+06
1.01329e+06,-1.02971e+06,798168,-1.43402e+06
1.01274e+06,-1.02936e+06,797437,-1.43366e+06
1.01356e+06,-1.02904e+06,797590,-1.43449e+06
1.01369e+06,-1.02912e+06,797675,-1.43349e+06
1.0139e+06,-1.03042e+06,796517,-1.43325e+06
1.01432e+06,-1.03024e+06,796072,-1.43316e+06
1.01504e+06,-1.02946e+06,796210,-1.43321e+06
1.0146e+06,-1.02925e+06,796562,-1.43353e+06
1.01505e+06,-1.02995e+06,797349,-1.43251e+06
1.01455e+06,-1.02758e+06,799872,-1.43324e+06
1.01433e+06,-1.02432e+06,806032,-1.4328e+06
1.01405e+06,-1.0184e+06,813269,-1.43324e+06
1.01336e+06,-1.01412e+06,821192,-1.43235e+06
1.01242e+06,-1.0111e+06,827328,-1.43381e+06
1.01231e+06,-1.00878e+06,829885,-1.43393e+06
1.0123e+06,-1.00847e+06,829800,-1.43293e+06
1.01228e+06,-1.0105e+06,828633,-1.43406e+06
1.01201e+06,-1.01132e+06,826942,-1.43392e+06
1.01223e+06,-1.01293e+06,824530,-1.43383e+06
1.01273e+06,-1.01524e+06,821388,-1.43445e+06
1.01309e+06,-1.01633e+06,819074,-1.43457e+06
1.01284e+06,-1.01778e+06,816537,-1.43489e+06
1.01308e+06,-1.01887e+06,814367,-1.43475e+06
1.01358e+06,-1.02008e+06,813004,-1.43362e+06
1.01387e+06,-1.02058e+06,811869,-1.4343e+06
1.0134e+06,-1.02226e+06,810429,-1.43373e+06
1.01412e+06,-1.02179e+06,809322,-1.43337e+06
1.01424e+06,-1.02112e+06,809932,-1.43336e+06
1.01481e+06,-1.0207e+06,810999,-1.43303e+06
1.01416e+06,-1.02065e+06,811396,-1.4332e+06
1.01415e+06,-1.02e+06,812313,-1.4333e+06
1.01435e+06,-1.01942e+06,813584,-1.43303e+06
1.01416e+06,-1.01917e+06,814744,-1.43348e+06
1.01378e+06,-1.01895e+06,813386,-1.43416e+06
1.01415e+06,-1.02022e+06,812304,-1.43311e+06
1.01475e+06,-1.02026e+06,811458,-1.4339e+06
1.01482e+06,-1.02141e+06,811134,-1.43302e+06
1.01501e+06,-1.02155e+06,811073,-1.43326e+06
1.01441e+06,-1.02135e+06,810679,-1.43401e+06
1.01465e+06,-1.02143e+06,810457,-1.43314e+06
1.01536e+06,-1.02254e+06,809995,-1.43369e+06
1.01506e+06,-1.02305e+06,808815,-1.43367e+06
1.01519e+06,-1.02346e+06,807263,-1.43276e+06
1.01512e+06,-1.02382e+06,806895,-1.43361e+06
1.0156e+06,-1.0234e+06,807282,-1.43247e+06
1.01629e+06,-1.02361e+06,807530,-1.43325e+06
1.01552e+06,-1.02466e+06,806910,-1.43273e+06
1.0154e+06,-1.02513e+06,804679,-1.43347e+06
1.01586e+06,-1.02598e+06,804645,-1.43222e+06
1.01627e+06,-1.0258e+06,804016,-1.43192e+06
1.01609e+06,-1.02694e+06,804029,-1.43234e+06
1.01594e+06,-1.02556e+06,806063,-1.43277e+06
1.01525e+06,-1.02231e+06,809649,-1.43159e+06
1.01519e+06,-1.01782e+06,815614,-1.43161e+06
1.01484e+06,-1.0133e+06,823296,-1.43239e+06
1.0135e+06,-1.01022e+06,829061,-1.43255e+06
1.01253e+06,-1.00629e+06,834330,-1.43233e+06
1.01254e+06,-1.00504e+06,836605,-1.43235e+06
1.01193e+06,-1.00611e+06,836787,-1.43284e+06
1.0116e+06,-1.00814e+06,833588,-1.43429e+06
1.01187e+06,-1.00973e+06,830233,-1.43365e+06
1.01229e+06,-1.01093e+06,827711,-1.43427e+06
1.01219e+06,-1.01294e+06,824871,-1.43442e+06
1.01242e+06,-1.01461e+06,822258,-1.43528e+06
1.01181e+06,-1.01687e+06,820323,-1.43449e+06
1.01231e+06,-1.01752e+06,818376,-1.43349e+06
1.01237e+06,-1.01863e+06,816016,-1.43429e+06
1.01236e+06,-1.02078e+06,813483,-1.4342e+06
1.0123e+06,-1.02103e+06,811760,-1.43418e+06
1.01298e+06,-1.02156e+06,810869,-1.43366e+06
1.01297e+06,-1.02173e+06,811054,-1.43375e+06
1.01262e+06,-1.02093e+06,810999,-1.43411e+06
1.01238e+06,-1.02125e+06,810922,-1.43417e+06
1.01257e+06,-1.02146e+06,811925,-1.43412e+06
1.01265e+06,-1.02025e+06,812765,-1.43368e+06
1.01227e+06,-1.02071e+06,812562,-1.43454e+06
1.01202e+06,-1.02041e+06,812048,-1.43497e+06
1.01254e+06,-1.02217e+06,810946,-1.43389e+06
1.01228e+06,-1.02102e+06,810736,-1.43437e+06
1.01258e+06,-1.0218e+06,809997,-1.43436e+06
1.01246e+06,-1.02233e+06,808723,-1.43482e+06
1.01241e+06,-1.02325e+06,807841,-1.43387e+06
1.01321e+06,-1.02372e+06,807269,-1.43372e+06
1.01291e+06,-1.02381e+06,806281,-1.43419e+06
1.01312e+06,-1.02479e+06,805138,-1.43378e+06
1.01324e+06,-1.02523e+06,804496,-1.43374e+06
1.01312e+06,-1.02499e+06,804157,-1.43327e+06
1.0135e+06,-1.02564e+06,804006,-1.43276e+06
1.01309e+06,-1.02608e+06,803240,-1.43407e+06
1.01357e+06,-1.02673e+06,802576,-1.43316e+06
1.01363e+06,-1.02686e+06,801826,-1.43408e+06
1.01413e+06,-1.02769e+06,801570,-1.4325e+06
1.01453e+06,-1.02701e+06,801132,-1.43265e+06
1.01357e+06,-1.02716e+06,800840,-1.43307e+06
1.01371e+06,-1.02572e+06,802927,-1.43293e+06
1.0136e+06,-1.02259e+06,807548,-1.43222e+06
1.01286e+06,-1.01844e+06,813876,-1.43334e+06
1.01188e+06,-1.01299e+06,821533,-1.4328e+06
1.01113e+06,-1.00927e+06,830083,-1.43333e+06
1.01074e+06,-1.0052e+06,834762,-1.43374e+06
1.01021e+06,-1.00398e+06,838072,-1.43415e+06
1.00977e+06,-1.00516e+06,837841,-1.43385e+06
1.00951e+06,-1.00652e+06,835797,-1.43426e+06
1.0104e+06,-1.00809e+06,832948,-1.4337e+06
1.01011e+06,-1.01e+06,830619,-1.43432e+06
1.00995e+06,-1.01175e+06,827255,-1.43449e+06
1.01045e+06,-1.01271e+06,824758,-1.43517e+06
1.01054e+06,-1.01382e+06,822303,-1.43534e+06
1.01077e+06,-1.01539e+06,820189,-1.43438e+06
1.01044e+06,-1.0167e+06,817864,-1.43542e+06
1.0105e+06,-1.01807e+06,815894,-1.43502e+06
1.01118e+06,-1.01981e+06,814260,-1.43458e+06
1.01093e+06,-1.01975e+06,813110,-1.43425e+06
1.0108e+06,-1.0201e+06,812368,-1.43555e+06
1.01055e+06,-1.02022e+06,812427,-1.43473e+06
1.01078e+06,-1.01974e+06,812920,-1.43554e+06
1.01093e+06,-1.01907e+06,813142,-1.43531e+06
1.01097e+06,-1.0199e+06,813671,-1.43452e+06
1.01049e+06,-1.01951e+06,813089,-1.43491e+06
1.01046e+06,-1.02024e+06,812973,-1.43421e+06
1.01098e+06,-1.01989e+06,811860,-1.43518e+06
1.01102e+06,-1.02036e+06,811477,-1.43458e+06
1.01057e+06,-1.02205e+06,810112,-1.43542e+06
1.01067e+06,-1.02283e+06,809380,-1.43466e+06
1.01127e+06,-1.02242e+06,807789,-1.43408e+06
1.01171e+06,-1.02306e+06,806556,-1.43524e+06
1.01131e+06,-1.02417e+06,805219,-1.43428e+06
1.01104e+06,-1.02537e+06,804479,-1.43397e+06
1.01168e+06,-1.02485e+06,803788,-1.4339e+06
1.01168e+06,-1.02555e+06,803382,-1.43481e+06
1.01148e+06,-1.02621e+06,802246,-1.43508e+06
1.01121e+06,-1.02642e+06,801856,-1.43509e+06
1.0117e+06,-1.02755e+06,801934,-1.43408e+06
1.0119e+06,-1.02697e+06,801033,-1.43459e+06
1.01234e+06,-1.02794e+06,799894,-1.43378e+06
1.01205e+06,-1.02834e+06,798788,-1.43363e+06
1.01173e+06,-1.02721e+06,799507,-1.43435e+06
1.01212e+06,-1.02758e+06,800290,-1.43329e+06
1.01222e+06,-1.02548e+06,801585,-1.43349e+06
1.01137e+06,-1.02359e+06,806379,-1.43416e+06
1.01076e+06,-1.01862e+06,812520,-1.43419e+06
1.01066e+06,-1.01369e+06,820634,-1.43403e+06
1.01022e+06,-1.00962e+06,827923,-1.43452e+06
1.00868e+06,-1.00693e+06,831941,-1.43487e+06
1.00905e+06,-1.00568e+06,833916,-1.43428e+06
1.00898e+06,-1.00685e+06,833818,-1.43396e+06
1.00898e+06,-1.00798e+06,831355,-1.43412e+06
1.0083e+06,-1.01048e+06,828572,-1.4352e+06
1.00807e+06,-1.01144e+06,825340,-1.43607e+06
1.00833e+06,-1.01259e+06,824141,-1.43473e+06
1.00864e+06,-1.01399e+06,821405,-1.43582e+06
1.00901e+06,-1.01644e+06,818831,-1.43634e+06
1.00875e+06,-1.0178e+06,815684,-1.43545e+06
1.00906e+06,-1.01989e+06,814004,-1.43512e+06
1.00918e+06,-1.01943e+06,811995,-1.43585e+06
1.00966e+06,-1.02122e+06,810717,-1.43555e+06
1.00848e+06,-1.02154e+06,809041,-1.43542e+06
1.00883e+06,-1.02254e+06,808666,-1.43579e+06
1.00936e+06,-1.02164e+06,809513,-1.43588e+06
1.00973e+06,-1.02145e+06,809367,-1.4347e+06
1.00964e+06,-1.02201e+06,809646,-1.43541e+06
1.0088e+06,-1.02173e+06,810135,-1.43554e+06
1.00904e+06,-1.02139e+06,810099,-1.43615e+06
1.00932e+06,-1.02096e+06,809333,-1.43596e+06
1.00924e+06,-1.02198e+06,808004,-1.4354e+06
1.009e+06,-1.02314e+06,807460,-1.43606e+06
1.00934e+06,-1.02289e+06,806865,-1.43574e+06
1.01011e+06,-1.02402e+06,806307,-1.43472e+06
1.00977e+06,-1.02395e+06,805140,-1.43532e+06
1.00997e+06,-1.02489e+06,803532,-1.43502e+06
1.01004e+06,-1.02541e+06,802897,-1.43444e+06
1.01035e+06,-1.02562e+06,802895,-1.43534e+06
1.01064e+06,-1.02671e+06,801971,-1.43506e+06
1.01075e+06,-1.02656e+06,801710,-1.43449e+06
1.01072e+06,-1.0267e+06,801272,-1.43443e+06
1.01082e+06,-1.02627e+06,801194,-1.43526e+06
1.01105e+06,-1.02632e+06,800646,-1.43514e+06
1.01082e+06,-1.02709e+06,800699,-1.43474e+06
1.01122e+06,-1.02755e+06,800648,-1.43403e+06
1.01127e+06,-1.02687e+06,800982,-1.43395e+06
1.01159e+06,-1.02686e+06,800589,-1.43452e+06
1.01198e+06,-1.02734e+06,800043,-1.43429e+06
1.01145e+06,-1.02765e+06,800235,-1.43409e+06
1.01225e+06,-1.02578e+06,802351,-1.43337e+06
1.01147e+06,-1.02362e+06,807238,-1.43324e+06
1.0109e+06,-1.01788e+06,814575,-1.43461e+06
1.01057e+06,-1.01292e+06,821663,-1.43455e+06
1.00952e+06,-1.00828e+06,829899,-1.43343e+06
1.00914e+06,-1.0056e+06,834652,-1.43389e+06
1.00872e+06,-1.00459e+06,836554,-1.4349e+06
1.00838e+06,-1.00452e+06,835630,-1.43561e+06
1.00909e+06,-1.00656e+06,834076,-1.43421e+06
1.00901e+06,-1.00778e+06,831742,-1.43464e+06
1.00938e+06,-1.00972e+06,828589,-1.43498e+06
1.00886e+06,-1.01176e+06,826771,-1.43554e+06
1.00959e+06,-1.01264e+06,824678,-1.4353e+06
1.00961e+06,-1.01366e+06,823497,-1.43491e+06
1.01009e+06,-1.01508e+06,821567,-1.43524e+06
1.00993e+06,-1.01595e+06,818824,-1.43551e+06
1.01e+06,-1.01765e+06,817144,-1.43544e+06
1.01041e+06,-1.01756e+06,816497,-1.43505e+06
1.01071e+06,-1.01734e+06,815682,-1.435e+06
1.01019e+06,-1.01839e+06,815987,-1.43568e+06
1.01045e+06,-1.01776e+06,815745,-1.43534e+06
1.01112e+06,-1.01651e+06,816579,-1.43481e+06
1.01119e+06,-1.01721e+06,817290,-1.43486e+06
1.01071e+06,-1.01595e+06,817973,-1.43586e+06
1.01056e+06,-1.01637e+06,817779,-1.43516e+06
1.01096e+06,-1.01609e+06,817944,-1.43529e+06
1.01161e+06,-1.01682e+06,816994,-1.43571e+06
1.01106e+06,-1.01732e+06,815781,-1.43587e+06
1.01109e+06,-1.01815e+06,814586,-1.43582e+06
1.01171e+06,-1.01899e+06,814433,-1.43469e+06
1.01178e+06,-1.01893e+06,813840,-1.43531e+06
1.01217e+06,-1.02027e+06,812296,-1.43455e+06
1.01185e+06,-1.02124e+06,811415,-1.43545e+06
1.01206e+06,-1.02064e+06,810852,-1.4347e+06
1.01268e+06,-1.02069e+06,810639,-1.43498e+06
1.013e+06,-1.02186e+06,810222,-1.43436e+06
