Time(s),out1,out2,out3
282.9763408,162.82545,45,-119.99398
282.9802471,162.73476,45,-124.64139
282.9841534,162.9812,45,-121.39027
282.9880597,162.7744,45,-124.53596
282.991966,162.57985,45,-120.66132
282.9958723,162.6917,45,-122.81847
282.9997786,162.74193,45,-122.52097
283.0036849,163.03792,45,-123.63405
283.0075912,162.70511,45,-124.359
283.0114975,163.09639,45,-123.9465
283.0154038,162.70955,45,-120.62397
283.0193101,162.668,45,-124.84116
283.0232164,162.83197,45,-123.02229
283.0271227,162.76485,45,-123.17348
283.031029,163.19666,45,-121.84003
283.0349354,162.88632,45,-121.03251
283.0388417,162.73267,45,-124.13338
283.042748,162.67491,45,-122.01368
283.0466543,162.62057,45,-121.1702
283.0505606,162.75793,45,-121.27024
283.0544669,163.17233,45,-120.05418
283.0583732,162.87953,45,-122.5616
283.0622795,163.14627,45,-120.35719
283.0661858,162.81352,45,-121.65289
283.0700921,162.78996,45,-122.08598
283.0739984,162.74585,45,-123.16745
283.0779047,163.12206,45,-123.17336
283.081811,162.90555,45,-120.95612
283.0857173,162.87639,45,-121.15268
283.0896236,163.13721,45,-123.87256
283.0935299,163.05473,45,-122.15855
283.0974362,162.70938,45,-125.39207
283.1013425,162.85489,45,-117.64822
283.1052488,162.9756,45,-122.0331
283.1091551,163.04593,45,-123.89443
283.1130614,162.71046,45,-122.8811
283.1169677,163.10861,45,-124.6367
283.120874,162.89616,45,-122.44154
283.1247803,163.1033,45,-121.30231
283.1286866,162.64384,45,-125.17442
283.1325929,162.87689,45,-119.85452
283.1364992,163.3718,45,-121.88008
283.1404055,162.76079,45,-123.00146
283.1443118,162.78317,45,-124.10283
283.1482181,163.01886,45,-126.04482
283.1521244,163.34108,45,-121.72768
283.1560307,163.0237,45,-122.96409
283.159937,163.21074,45,-120.16183
283.1638433,163.10947,45,-122.71178
283.1677496,163.31339,45,-122.67475
283.1716559,162.89915,45,-123.8325
283.1755622,163.08569,45,-122.95876
283.1794685,163.13045,45,-123.13264
283.1833748,163.37044,45,-123.73351
283.1872811,163.32588,45,-122.10114
283.1911874,163.18413,45,-122.63558
283.1950937,163.52684,45,-122.5076
283.199,163.08478,45,-123.29002
283.2029063,163.17087,45,-124.87482
283.2068126,163.06795,45,-122.57145
283.2107189,163.21027,45,-121.26897
283.2146252,163.18452,45,-124.16952
283.2185315,162.96404,45,-123.00522
283.2224378,163.23195,45,-120.15754
283.2263441,162.94435,45,-123.3877
283.2302504,163.17281,45,-124.04491
283.2341567,163.08701,45,-123.88529
283.238063,163.51697,45,-123.6213
283.2419693,163.60361,45,-123.50519
283.2458756,163.51874,45,-125.39931
283.2497819,163.73801,45,-123.22839
283.2536882,163.23311,45,-121.43508
283.2575945,163.12402,45,-122.25913
283.2615008,163.63962,45,-122.4449
283.2654071,163.36417,45,-121.86086
283.2693134,163.38405,45,-124.1677
283.2732197,163.66016,45,-126.73589
283.277126,163.51842,45,-124.48992
283.2810323,163.39313,45,-124.17532
283.2849386,163.3118,45,-120.56904
283.2888449,163.36311,45,-123.35185
283.2927512,163.25955,45,-125.52143
283.2966575,163.16313,45,-123.69092
283.3005638,163.43837,45,-123.9733
283.3044701,163.3782,45,-125.88528
283.3083764,163.18683,45,-127.54388
283.3122827,163.30724,45,-125.84397
283.316189,163.54578,45,-123.15458
283.3200953,163.45456,45,-122.12267
283.3240016,163.34703,45,-123.177
283.3279079,163.50304,45,-121.98347
283.3318142,163.66852,45,-124.48125
283.3357205,163.63484,45,-124.38062
283.3396268,163.13042,45,-125.03903
283.3435331,163.32948,45,-123.16611
283.3474394,163.17563,45,-119.27202
283.3513457,163.55693,45,-121.79461
283.355252,163.54489,45,-123.92836
283.3591583,163.1445,45,-123.42607
283.3630646,163.7506,45,-125.10603
283.3669709,163.59116,45,-126.11928
283.3708772,163.50694,45,-122.88562
283.3747835,163.37411,45,-124.33398
283.3786898,163.29466,45,-121.68301
283.3825961,163.59633,45,-119.04625
283.3865024,163.57379,45,-124.99761
283.3904087,163.83549,45,-124.59637
283.394315,163.41179,45,-124.42152
283.3982213,163.28532,45,-124.24912
283.4021276,163.8231,45,-120.85932
283.4060339,163.50243,45,-122.40396
283.4099402,163.35707,45,-123.52457
283.4138465,163.85866,45,-121.57357
283.4177528,163.43892,45,-123.9591
283.4216591,163.87363,45,-125.60591
283.4255654,163.47549,45,-125.09061
283.4294717,163.4857,45,-122.3595
283.433378,163.62973,45,-124.86493
283.4372843,163.46869,45,-123.84434
283.4411906,163.48941,45,-123.55065
283.4450969,163.46686,45,-126.26331
283.4490032,163.61356,45,-126.30043
283.4529095,163.38823,45,-123.65734
283.4568158,163.60907,45,-125.34808
283.4607221,163.57825,45,-125.75928
283.4646284,163.64714,45,-124.63952
283.4685347,163.68925,45,-124.63895
283.472441,163.73293,45,-125.26714
283.4763473,163.34271,45,-124.59921
283.4802536,163.70314,45,-125.84124
283.48416,163.99048,45,-126.84839
283.4880663,164.28598,45,-125.14915
283.4919726,163.80322,45,-123.00128
283.4958789,163.4207,45,-125.31124
283.4997852,163.69366,45,-126.47889
283.5036915,164.35173,45,-124.9071
283.5075978,163.81633,45,-126.2561
283.5115041,163.76535,45,-124.71956
283.5154104,163.77931,45,-124.02446
283.5193167,163.57401,45,-126.51407
283.523223,163.69637,45,-123.67751
283.5271293,164.16402,45,-123.76956
283.5310356,164.02023,45,-125.21182
283.5349419,163.85394,45,-125.36241
283.5388482,163.74443,45,-125.17782
283.5427545,164.04408,45,-124.23628
283.5466608,164.06526,45,-126.12137
283.5505671,163.83308,45,-126.91065
283.5544734,164.1488,45,-123.58875
283.5583797,163.80246,45,-124.92926
283.562286,164.10513,45,-124.24686
283.5661923,164.2036,45,-128.01389
283.5700986,164.39374,45,-125.3894
283.5740049,163.93854,45,-129.66673
283.5779112,164.12758,45,-123.32854
283.5818175,164.09668,45,-125.78292
283.5857238,164.04073,45,-126.22448
283.5896301,164.13455,45,-130.25278
283.5935364,163.68164,45,-123.73521
283.5974427,163.87648,45,-127.19341
283.601349,164.11505,45,-124.66181
283.6052553,164.10266,45,-126.80949
283.6091616,164.24503,45,-126.66675
283.6130679,164.15208,45,-125.91225
283.6169742,164.01692,45,-125.1582
283.6208805,164.01193,45,-126.30275
283.6247868,163.9796,45,-125.71447
283.6286931,164.17346,45,-124.17957
283.6325994,164.05792,45,-127.37908
283.6365057,164.34894,45,-128.18526
283.640412,164.13412,45,-127.09605
283.6443183,163.94916,45,-124.57488
283.6482246,164.092,45,-128.59023
283.6521309,164.23517,45,-124.47096
283.6560372,164.42334,45,-126.79857
283.6599435,164.10599,45,-127.39871
283.6638498,164.3322,45,-124.5696
283.6677561,164.24945,45,-128.49208
283.6716624,164.00864,45,-126.75647
283.6755687,164.21056,45,-128.66168
283.679475,164.1778,45,-126.74177
283.6833813,164.60478,45,-128.48024
283.6872876,164.26791,45,-127.33704
283.6911939,164.19298,45,-127.16691
283.6951002,164.50963,45,-126.46719
283.6990065,164.18536,45,-126.70889
283.7029128,164.55203,45,-127.80867
283.7068191,163.95175,45,-128.51561
283.7107254,164.21394,45,-128.64153
283.7146317,164.37352,45,-126.76495
283.718538,164.23828,45,-131.24973
283.7224443,164.28038,45,-127.21535
283.7263506,164.77255,45,-126.86294
283.7302569,164.33768,45,-125.45483
283.7341632,164.33797,45,-125.60821
283.7380695,164.40472,45,-128.44957
283.7419758,164.48805,45,-126.4191
283.7458821,164.2729,45,-127.98621
283.7497884,164.36916,45,-128.54942
283.7536947,164.43524,45,-128.61623
283.757601,164.27472,45,-127.63338
283.7615073,164.2827,45,-123.81173
283.7654136,164.41898,45,-130.93332
283.7693199,164.51836,45,-131.20273
283.7732262,164.61545,45,-125.86115
283.7771325,164.68062,45,-128.46158
283.7810388,164.49275,45,-129.7451
283.7849451,164.38022,45,-125.37404
283.7888514,164.32622,45,-129.57451
283.7927577,164.90773,45,-129.25896
283.796664,164.24117,45,-128.63243
283.8005703,164.55327,45,-127.22661
283.8044766,164.91136,45,-127.00082
283.8083829,164.77661,45,-128.51695
283.8122892,164.64778,45,-125.1746
283.8161955,164.34412,45,-128.54739
283.8201018,164.51427,45,-128.61023
283.8240081,164.63124,45,-127.46774
283.8279144,164.49823,45,-128.28598
283.8318207,164.8311,45,-128.71982
283.835727,164.34404,45,-128.28157
283.8396333,164.41869,45,-129.42123
283.8435396,164.7149,45,-126.15174
283.8474459,164.5672,45,-129.1595
283.8513522,164.42015,45,-129.70055
283.8552585,164.7112,45,-127.65382
283.8591648,164.53773,45,-129.23837
283.8630711,164.60034,45,-131.23698
283.8669774,164.99615,45,-130.42029
283.8708837,164.50252,45,-128.75406
283.87479,164.70871,45,-127.47724
283.8786963,164.32512,45,-131.87164
283.8826026,165.01189,45,-129.71573
283.8865089,164.69473,45,-127.87193
283.8904152,164.71667,45,-129.81398
283.8943215,164.7179,45,-129.70674
283.8982278,164.18669,45,-129.4595
283.9021341,164.96637,45,-128.2485
283.9060404,164.16554,45,-129.2159
283.9099467,164.61191,45,-127.81348
283.913853,164.55183,45,-126.23979
283.9177593,164.65077,45,-128.48152
283.9216656,164.50052,45,-127.667
283.9255719,164.55414,45,-132.94315
283.9294782,164.54465,45,-125.63763
283.9333845,164.72998,45,-130.36783
283.9372909,164.40182,45,-127.8458
283.9411972,164.82944,45,-126.06558
283.9451035,164.53735,45,-128.57933
283.9490098,164.60828,45,-131.31679
283.9529161,164.6707,45,-127.84763
283.9568224,164.2338,45,-127.36713
283.9607287,164.55052,45,-126.82634
283.964635,164.6776,45,-130.51753
283.9685413,164.4207,45,-131.01825
283.9724476,164.47343,45,-127.62543
283.9763539,164.17964,45,-128.20807
283.9802602,164.52312,45,-129.23857
283.9841665,164.68774,45,-131.03018
283.9880728,164.48514,45,-129.81709
283.9919791,164.69469,45,-129.26775
283.9958854,164.73625,45,-126.94328
283.9997917,164.45415,45,-127.68876
284.003698,164.65973,45,-125.70234
284.0076043,164.11238,45,-128.12175
284.0115106,164.24956,45,-129.10428
284.0154169,164.22032,45,-126.32851
284.0193232,164.11937,45,-127.65801
284.0232295,164.61377,45,-129.66151
284.0271358,164.25037,45,-131.35863
284.0310421,164.50922,45,-129.80544
284.0349484,164.25409,45,-128.88423
284.0388547,164.27042,45,-128.46071
284.042761,164.29135,45,-128.19914
284.0466673,164.41759,45,-127.3222
284.0505736,164.29956,45,-128.56734
284.0544799,164.41553,45,-128.65231
284.0583862,164.12712,45,-127.43378
284.0622925,163.93419,45,-127.63898
284.0661988,164.55363,45,-126.29903
284.0701051,164.19301,45,-128.1272
284.0740114,164.35609,45,-125.82695
284.0779177,164.21181,45,-129.08464
284.081824,164.40269,45,-126.63549
284.0857303,164.22774,45,-128.71088
284.0896366,164.43292,45,-125.13249
284.0935429,164.31779,45,-128.11281
284.0974492,164.01968,45,-129.28389
284.1013555,164.47368,45,-127.67621
284.1052618,164.27792,45,-124.23074
284.1091681,164.22296,45,-130.1532
284.1130744,164.70503,45,-125.91666
284.1169807,163.85556,45,-127.25913
284.120887,164.34113,45,-126.75516
284.1247933,164.26797,45,-126.09263
284.1286996,164.05417,45,-128.08604
284.1326059,164.01691,45,-129.34193
284.1365122,164.14966,45,-128.50914
284.1404185,164.57919,45,-128.40045
284.1443248,164.39595,45,-129.86436
284.1482311,163.97838,45,-128.70686
284.1521374,164.40686,45,-126.01475
284.1560437,164.18361,45,-128.54829
284.15995,164.18733,45,-125.97175
284.1638563,164.52644,45,-127.34561
284.1677626,164.19269,45,-127.22592
284.1716689,164.44046,45,-123.69804
284.1755752,164.3582,45,-127.97778
284.1794815,164.11853,45,-129.99487
284.1833878,164.29053,45,-125.42913
284.1872941,163.77312,45,-127.58583
284.1912004,163.98726,45,-130.49115
284.1951067,164.16531,45,-125.54665
284.199013,164.28101,45,-127.20461
284.2029193,164.18536,45,-128.26106
284.2068256,164.27444,45,-128.11076
284.2107319,163.83922,45,-126.98744
284.2146382,164.41911,45,-126.03389
284.2185445,163.93166,45,-127.11206
284.2224508,164.26721,45,-123.86425
284.2263571,163.93423,45,-126.90388
284.2302634,164.07715,45,-126.85521
284.2341697,164.39853,45,-126.2551
284.238076,163.99461,45,-128.37993
284.2419823,163.9007,45,-124.73854
284.2458886,163.84738,45,-125.01574
284.2497949,164.04625,45,-125.25866
284.2537012,164.31989,45,-126.51048
284.2576075,164.15935,45,-126.80842
284.2615138,163.98389,45,-125.74654
284.2654201,164.35803,45,-123.7123
284.2693264,164.18219,45,-126.61385
284.2732327,164.16225,45,-127.25768
284.277139,164.12776,45,-129.76811
284.2810453,164.10535,45,-124.63072
284.2849516,163.96814,45,-127.42764
284.2888579,164.21046,45,-126.79224
284.2927642,164.30418,45,-125.89639
284.2966705,164.07025,45,-127.26356
284.3005768,164.08618,45,-128.46669
284.3044831,164.25021,45,-124.37512
284.3083894,163.9641,45,-127.42905
284.3122957,163.96083,45,-126.41588
284.316202,163.75768,45,-125.38143
284.3201083,163.99146,45,-126.04759
284.3240146,164.16226,45,-124.72876
284.3279209,163.90424,45,-126.06554
284.3318272,163.99422,45,-127.91391
284.3357335,163.84145,45,-126.83959
284.3396398,163.84357,45,-127.32959
284.3435461,164.60814,45,-124.91841
284.3474524,164.09872,45,-124.31998
284.3513587,164.0945,45,-126.52653
284.355265,164.2243,45,-127.37801
284.3591713,163.87355,45,-125.0475
284.3630776,163.98019,45,-126.35618
284.3669839,164.09692,45,-123.12933
284.3708902,164.02948,45,-127.19661
284.3747965,164.01768,45,-126.06989
284.3787028,163.95306,45,-123.44491
284.3826091,163.82977,45,-124.87221
284.3865154,163.66502,45,-126.21923
284.3904218,164.1391,45,-127.88116
284.3943281,163.86031,45,-124.05124
284.3982344,163.70947,45,-125.06888
284.4021407,164.22009,45,-127.79002
284.406047,163.95039,45,-126.28488
284.4099533,164.13071,45,-129.81766
284.4138596,164.31064,45,-124.08383
284.4177659,163.71976,45,-126.76109
284.4216722,164.11734,45,-125.3299
284.4255785,163.82072,45,-123.14967
284.4294848,163.94138,45,-123.95383
284.4333911,163.97133,45,-125.37502
284.4372974,163.6684,45,-124.77756
284.4412037,163.88693,45,-124.51888
284.44511,163.44704,45,-125.09362
284.4490163,163.84921,45,-125.52352
284.4529226,164.11757,45,-125.19491
284.4568289,163.75423,45,-123.98684
284.4607352,163.74123,45,-122.15595
284.4646415,163.73367,45,-123.10733
284.4685478,163.69658,45,-125.68496
284.4724541,164.12175,45,-125.88132
284.4763604,163.70384,45,-125.98471
284.4802667,164.20978,45,-125.91428
284.484173,163.79861,45,-126.44533
284.4880793,163.81387,45,-125.75276
284.4919856,163.80319,45,-124.11344
284.4958919,163.65523,45,-123.42255
284.4997982,163.90887,45,-126.21672
284.5037045,163.95634,45,-125.27746
284.5076108,164.02773,45,-124.57964
284.5115171,163.84613,45,-126.29198
284.5154234,164.06023,45,-123.9837
284.5193297,163.72658,45,-124.29414
284.523236,164.1479,45,-126.61732
284.5271423,163.74419,45,-123.01147
284.5310486,164.08458,45,-123.30604
284.5349549,163.88116,45,-126.21574
284.5388612,163.92131,45,-125.76493
284.5427675,164.31342,45,-124.09959
284.5466738,163.80495,45,-127.18752
284.5505801,163.93939,45,-124.49849
284.5544864,164.07388,45,-124.65975
284.5583927,163.68657,45,-123.90538
284.562299,163.8719,45,-126.56103
284.5662053,163.81554,45,-123.51165
284.5701116,163.60867,45,-126.14105
284.5740179,164.0041,45,-123.49703
284.5779242,163.5248,45,-124.28127
284.5818305,163.55176,45,-122.53724
284.5857368,164.06287,45,-123.48467
284.5896431,163.95892,45,-122.92286
284.5935494,163.9911,45,-125.51788
284.5974557,163.851,45,-125.04138
284.601362,164.17673,45,-122.70771
284.6052683,164.11131,45,-125.08158
284.6091746,163.85081,45,-126.58249
284.6130809,163.67055,45,-128.01106
284.6169872,163.77344,45,-124.35164
284.6208935,163.79037,45,-126.80209
284.6247998,163.7141,45,-125.45192
284.6287061,163.58492,45,-124.50006
284.6326124,163.91737,45,-122.25413
284.6365187,163.87108,45,-123.14434
284.640425,163.66057,45,-124.13528
284.6443313,163.91402,45,-126.38328
284.6482376,163.50082,45,-122.83146
284.6521439,164.18349,45,-125.65587
284.6560502,163.93356,45,-125.23014
284.6599565,163.68372,45,-126.83717
284.6638628,163.97623,45,-124.61951
284.6677691,163.75383,45,-125.45336
284.6716754,163.6396,45,-124.66293
284.6755817,163.79919,45,-122.84348
284.679488,163.7588,45,-123.81465
284.6833943,163.97943,45,-124.50891
284.6873006,163.81227,45,-127.20674
284.6912069,163.77747,45,-122.97185
284.6951132,163.92194,45,-126.6423
284.6990195,163.7294,45,-123.07864
284.7029258,163.90633,45,-122.25156
284.7068321,163.79024,45,-123.53508
284.7107384,163.99161,45,-124.63432
284.7146447,163.81094,45,-124.36265
284.718551,163.71341,45,-124.78506
284.7224573,163.96378,45,-127.28886
284.7263636,164.10541,45,-123.63578
284.7302699,163.78709,45,-126.64501
284.7341762,163.8055,45,-124.98845
284.7380825,163.61255,45,-126.82433
284.7419888,163.59814,45,-123.97666
284.7458951,163.98087,45,-124.90531
284.7498014,163.70947,45,-126.01044
284.7537077,163.84796,45,-125.67215
284.757614,163.74988,45,-124.36591
284.7615203,164.03125,45,-123.96809
284.7654266,163.82988,45,-124.37927
284.7693329,163.80869,45,-126.06515
284.7732392,164.02344,45,-126.37662
284.7771455,164.04868,45,-126.85182
284.7810518,164.09383,45,-123.75349
284.7849581,163.70061,45,-126.37708
284.7888644,163.87947,45,-124.54515
284.7927707,163.63347,45,-126.32035
284.796677,163.43881,45,-126.68468
284.8005833,163.35756,45,-127.05529
284.8044896,163.4926,45,-128.72668
284.8083959,163.586,45,-126.95724
284.8123022,163.82382,45,-126.14053
284.8162085,163.87109,45,-125.09276
284.8201148,163.8989,45,-123.85564
284.8240211,163.87318,45,-127.17099
284.8279274,164.13785,45,-126.34843
284.8318337,163.40712,45,-122.88385
284.83574,163.78772,45,-123.63013
284.8396463,163.70207,45,-124.7569
284.8435527,164.00308,45,-123.66521
284.847459,163.54269,45,-127.15623
284.8513653,163.80949,45,-123.62006
284.8552716,163.95763,45,-124.7606
284.8591779,163.70149,45,-124.15578
284.8630842,164.09103,45,-124.51238
284.8669905,163.73619,45,-125.46641
284.8708968,163.65089,45,-128.13365
284.8748031,163.75583,45,-128.61992
